#LIBRARY    ENDF/B-VII.1
#REACTION   S-32(N,EL)S-32-L0,SIG
#NUCLEUS    S-32
#MF         3
#MT         2
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 675494      8.94388      Lin-Lin
 675508      8.30614      Lin-Lin
 675522      7.70967      Lin-Lin
 675536      7.15995      Lin-Lin
 675549      6.65847      Lin-Lin
 675561      6.26623      Lin-Lin
 675573      5.90708      Lin-Lin
 675585      5.57886      Lin-Lin
 675597      5.27925      Lin-Lin
 675609      5.00579      Lin-Lin
 675621      4.75616      Lin-Lin
 675632      4.52809      Lin-Lin
 675644      4.31948      Lin-Lin
 675658      4.10818      Lin-Lin
 675671      3.91619      Lin-Lin
 675684      3.74138      Lin-Lin
 675704      3.50731      Lin-Lin
 675724      3.3023       Lin-Lin
 675743      3.12184      Lin-Lin
 675763      2.96223      Lin-Lin
 675783      2.8204       Lin-Lin
 675803      2.69381      Lin-Lin
 675822      2.58032      Lin-Lin
 675842      2.47818      Lin-Lin
 675865      2.37337      Lin-Lin
 675893      2.25761      Lin-Lin
 675921      2.1562       Lin-Lin
 675950      2.06671      Lin-Lin
 675988      1.96273      Lin-Lin
 676021      1.88269      Lin-Lin
 676065      1.79202      Lin-Lin
 676109      1.71429      Lin-Lin
 676153      1.64695      Lin-Lin
 676182      1.60689      Lin-Lin
 676240      1.53637      Lin-Lin
 676300      1.47552      Lin-Lin
 676359      1.42318      Lin-Lin
 676419      1.37766      Lin-Lin
 676511      1.31753      Lin-Lin
 676610      1.26425      Lin-Lin
 676709      1.21941      Lin-Lin
 676804      1.18225      Lin-Lin
 676930      1.14061      Lin-Lin
 677052      1.10576      Lin-Lin
 677233      1.06241      Lin-Lin
 677418      1.02504      Lin-Lin
 677612      0.991322     Lin-Lin
 677876      0.951927     Lin-Lin
 678140      0.917604     Lin-Lin
 678535      0.872553     Lin-Lin
 679063      0.820042     Lin-Lin
 679590      0.772553     Lin-Lin
 680514      0.695828     Lin-Lin
 682228      0.561086     Lin-Lin
 684602      0.377528     Lin-Lin
 685394      0.317851     Lin-Lin
 685920      0.27939      Lin-Lin
 686447      0.24244      Lin-Lin
 686990      0.206041     Lin-Lin
 687343      0.182414     Lin-Lin
 687499      0.170994     Lin-Lin
 687600      0.163456     Lin-Lin
 687625      0.162212     Lin-Lin
 687638      0.161964     Lin-Lin
 687651      0.162273     Lin-Lin
 687662      0.163398     Lin-Lin
 687670      0.16523      Lin-Lin
 687677      0.167514     Lin-Lin
 687683      0.17098      Lin-Lin
 687687      0.174204     Lin-Lin
 687692      0.178397     Lin-Lin
 687696      0.183816     Lin-Lin
 687699      0.188347     Lin-Lin
 687702      0.193696     Lin-Lin
 687705      0.199991     Lin-Lin
 687707      0.207369     Lin-Lin
 687710      0.215981     Lin-Lin
 687713      0.225989     Lin-Lin
 687716      0.237561     Lin-Lin
 687719      0.250876     Lin-Lin
 687722      0.265507     Lin-Lin
 687725      0.282077     Lin-Lin
 687727      0.300741     Lin-Lin
 687730      0.321634     Lin-Lin
 687733      0.344897     Lin-Lin
 687736      0.37062      Lin-Lin
 687738      0.398898     Lin-Lin
 687741      0.429753     Lin-Lin
 687744      0.461901     Lin-Lin
 687747      0.496405     Lin-Lin
 687750      0.545923     Lin-Lin
 687754      0.599134     Lin-Lin
 687758      0.664081     Lin-Lin
 687764      0.7608       Lin-Lin
 687774      0.93759      Lin-Lin
 687779      1.01461      Lin-Lin
 687783      1.07755      Lin-Lin
 687787      1.1265       Lin-Lin
 687791      1.16269      Lin-Lin
 687794      1.18718      Lin-Lin
 687796      1.20607      Lin-Lin
 687800      1.22124      Lin-Lin
 687804      1.22714      Lin-Lin
 687804      1.22723      Lin-Lin
 687807      1.22422      Lin-Lin
 687810      1.21319      Lin-Lin
 687814      1.19492      Lin-Lin
 687817      1.1704       Lin-Lin
 687820      1.13641      Lin-Lin
 687824      1.09204      Lin-Lin
 687828      1.04158      Lin-Lin
 687834      0.957829     Lin-Lin
 687848      0.75059      Lin-Lin
 687851      0.694063     Lin-Lin
 687855      0.640474     Lin-Lin
 687859      0.590445     Lin-Lin
 687863      0.544354     Lin-Lin
 687866      0.512519     Lin-Lin
 687869      0.483061     Lin-Lin
 687872      0.455956     Lin-Lin
 687875      0.431176     Lin-Lin
 687878      0.403654     Lin-Lin
 687882      0.381163     Lin-Lin
 687885      0.361167     Lin-Lin
 687888      0.34345      Lin-Lin
 687891      0.327809     Lin-Lin
 687895      0.314024     Lin-Lin
 687898      0.301898     Lin-Lin
 687901      0.291232     Lin-Lin
 687905      0.281073     Lin-Lin
 687909      0.271552     Lin-Lin
 687913      0.26332      Lin-Lin
 687918      0.252953     Lin-Lin
 687924      0.244461     Lin-Lin
 687930      0.237407     Lin-Lin
 687937      0.230737     Lin-Lin
 687945      0.223943     Lin-Lin
 687956      0.216656     Lin-Lin
 687966      0.210782     Lin-Lin
 687977      0.205908     Lin-Lin
 687994      0.199793     Lin-Lin
 688011      0.194859     Lin-Lin
 688036      0.18895      Lin-Lin
 688057      0.184903     Lin-Lin
 688096      0.179022     Lin-Lin
 688134      0.174405     Lin-Lin
 688171      0.170772     Lin-Lin
 688219      0.166807     Lin-Lin
 688291      0.161939     Lin-Lin
 688372      0.157459     Lin-Lin
 688472      0.152966     Lin-Lin
 688605      0.148164     Lin-Lin
 688737      0.144446     Lin-Lin
 688870      0.141761     Lin-Lin
 688959      0.140359     Lin-Lin
 689077      0.139145     Lin-Lin
 689195      0.138637     Lin-Lin
 689313      0.138842     Lin-Lin
 689431      0.139784     Lin-Lin
 689549      0.14149      Lin-Lin
 689667      0.143995     Lin-Lin
 689785      0.147336     Lin-Lin
 689903      0.151553     Lin-Lin
 690021      0.15669      Lin-Lin
 690139      0.16279      Lin-Lin
 690257      0.169903     Lin-Lin
 690375      0.178077     Lin-Lin
 690493      0.187364     Lin-Lin
 690611      0.197817     Lin-Lin
 690729      0.209491     Lin-Lin
 690847      0.222442     Lin-Lin
 690965      0.236729     Lin-Lin
 691083      0.252411     Lin-Lin
 691201      0.269546     Lin-Lin
 691319      0.288198     Lin-Lin
 691437      0.308425     Lin-Lin
 691555      0.330291     Lin-Lin
 691673      0.353857     Lin-Lin
 691791      0.379184     Lin-Lin
 691909      0.406332     Lin-Lin
 692027      0.435362     Lin-Lin
 692145      0.466329     Lin-Lin
 692263      0.499291     Lin-Lin
 692381      0.534299     Lin-Lin
 692558      0.590803     Lin-Lin
 692735      0.652113     Lin-Lin
 692883      0.707059     Lin-Lin
 693030      0.765499     Lin-Lin
 693178      0.827506     Lin-Lin
 693384      0.920331     Lin-Lin
 693562      1.00545      Lin-Lin
 693739      1.09578      Lin-Lin
 693975      1.22441      Lin-Lin
 694211      1.36093      Lin-Lin
 694506      1.54217      Lin-Lin
 694742      1.69512      Lin-Lin
 695096      1.9351       Lin-Lin
 696282      2.76984      Lin-Lin
 696748      3.08114      Lin-Lin
 697102      3.30093      Lin-Lin
 697456      3.50056      Lin-Lin
 697810      3.67986      Lin-Lin
 698164      3.83456      Lin-Lin
 698518      3.967        Lin-Lin
 698902      4.08204      Lin-Lin
 699197      4.15392      Lin-Lin
 699345      4.18534      Lin-Lin
 699817      4.25999      Lin-Lin
 700289      4.30421      Lin-Lin
 700879      4.32434      Lin-Lin
 701469      4.3118       Lin-Lin
 702177      4.27097      Lin-Lin
 703121      4.18308      Lin-Lin
 705246      3.9332       Lin-Lin
 707370      3.68512      Lin-Lin
 709022      3.51498      Lin-Lin
 710675      3.36799      Lin-Lin
 712327      3.24523      Lin-Lin
 713743      3.15949      Lin-Lin
 715160      3.09432      Lin-Lin
 716340      3.05956      Lin-Lin
 717228      3.05012      Lin-Lin
 718128      3.06145      Lin-Lin
 718849      3.09253      Lin-Lin
 719389      3.13428      Lin-Lin
 719929      3.19807      Lin-Lin
 720289      3.25682      Lin-Lin
 720649      3.33236      Lin-Lin
 721009      3.42895      Lin-Lin
 721279      3.51881      Lin-Lin
 721549      3.6255       Lin-Lin
 721819      3.75388      Lin-Lin
 722089      3.90542      Lin-Lin
 722359      4.08601      Lin-Lin
 722630      4.29626      Lin-Lin
 722900      4.54106      Lin-Lin
 723170      4.81738      Lin-Lin
 723530      5.22776      Lin-Lin
 723935      5.70788      Lin-Lin
 724205      6.00215      Lin-Lin
 724407      6.18635      Lin-Lin
 724614      6.32756      Lin-Lin
 724808      6.40783      Lin-Lin
 724970      6.43111      Lin-Lin
 725128      6.41691      Lin-Lin
 725285      6.36804      Lin-Lin
 725465      6.27347      Lin-Lin
 725645      6.14579      Lin-Lin
 725848      5.97334      Lin-Lin
 726230      5.60176      Lin-Lin
 726770      5.07129      Lin-Lin
 727130      4.75207      Lin-Lin
 727401      4.53855      Lin-Lin
 727671      4.3462       Lin-Lin
 727851      4.23007      Lin-Lin
 728211      4.02361      Lin-Lin
 728571      3.84754      Lin-Lin
 728931      3.69706      Lin-Lin
 729291      3.56789      Lin-Lin
 729651      3.45638      Lin-Lin
 730191      3.31572      Lin-Lin
 730731      3.20007      Lin-Lin
 731271      3.10355      Lin-Lin
 731992      2.99733      Lin-Lin
 732712      2.91029      Lin-Lin
 733612      2.82122      Lin-Lin
 734602      2.74166      Lin-Lin
 735930      2.65705      Lin-Lin
 737030      2.5943       Lin-Lin
 737355      2.56349      Lin-Lin
 737523      2.53337      Lin-Lin
 737616      2.50531      Lin-Lin
 737697      2.46551      Lin-Lin
 737747      2.42685      Lin-Lin
 737789      2.37905      Lin-Lin
 737817      2.3348       Lin-Lin
 737837      2.29173      Lin-Lin
 737857      2.2345       Lin-Lin
 737871      2.18187      Lin-Lin
 737885      2.11502      Lin-Lin
 737895      2.05377      Lin-Lin
 737906      1.98326      Lin-Lin
 737924      1.84863      Lin-Lin
 737930      1.81228      Lin-Lin
 737936      1.78426      Lin-Lin
 737942      1.76884      Lin-Lin
 737944      1.76716      Lin-Lin
 737948      1.76997      Lin-Lin
 737952      1.78206      Lin-Lin
 737956      1.80382      Lin-Lin
 737959      1.83638      Lin-Lin
 737963      1.88044      Lin-Lin
 737967      1.93644      Lin-Lin
 737971      2.00451      Lin-Lin
 737974      2.07871      Lin-Lin
 737979      2.18838      Lin-Lin
 737984      2.32152      Lin-Lin
 737989      2.49569      Lin-Lin
 738007      3.06669      Lin-Lin
 738014      3.27066      Lin-Lin
 738018      3.3865       Lin-Lin
 738023      3.49426      Lin-Lin
 738028      3.58847      Lin-Lin
 738033      3.66019      Lin-Lin
 738038      3.70954      Lin-Lin
 738043      3.73795      Lin-Lin
 738048      3.74681      Lin-Lin
 738055      3.7304       Lin-Lin
 738060      3.70533      Lin-Lin
 738070      3.63318      Lin-Lin
 738094      3.41843      Lin-Lin
 738106      3.32669      Lin-Lin
 738118      3.25195      Lin-Lin
 738134      3.17819      Lin-Lin
 738149      3.12253      Lin-Lin
 738171      3.06312      Lin-Lin
 738195      3.01693      Lin-Lin
 738228      2.97256      Lin-Lin
 738269      2.93459      Lin-Lin
 738338      2.89655      Lin-Lin
 738424      2.87227      Lin-Lin
 738542      2.8622       Lin-Lin
 738665      2.86868      Lin-Lin
 738788      2.88805      Lin-Lin
 738923      2.92262      Lin-Lin
 739057      2.97221      Lin-Lin
 739192      3.03955      Lin-Lin
 739293      3.10436      Lin-Lin
 739394      3.18438      Lin-Lin
 739494      3.28321      Lin-Lin
 739595      3.40562      Lin-Lin
 739662      3.50337      Lin-Lin
 739730      3.61668      Lin-Lin
 739797      3.74838      Lin-Lin
 739864      3.90182      Lin-Lin
 739931      4.08098      Lin-Lin
 739998      4.29056      Lin-Lin
 740049      4.47092      Lin-Lin
 740099      4.67394      Lin-Lin
 740150      4.90227      Lin-Lin
 740200      5.15866      Lin-Lin
 740251      5.44566      Lin-Lin
 740301      5.76541      Lin-Lin
 740351      6.11919      Lin-Lin
 740402      6.5068       Lin-Lin
 740472      7.09613      Lin-Lin
 740647      8.67813      Lin-Lin
 740704      9.13662      Lin-Lin
 740747      9.43204      Lin-Lin
 740790      9.66383      Lin-Lin
 740822      9.7888       Lin-Lin
 740854      9.86776      Lin-Lin
 740889      9.89901      Lin-Lin
 740924      9.87554      Lin-Lin
 740958      9.80049      Lin-Lin
 740992      9.67787      Lin-Lin
 741044      9.41781      Lin-Lin
 741095      9.08971      Lin-Lin
 741164      8.58661      Lin-Lin
 741298      7.54687      Lin-Lin
 741365      7.05746      Lin-Lin
 741433      6.60801      Lin-Lin
 741500      6.20309      Lin-Lin
 741567      5.84264      Lin-Lin
 741634      5.524        Lin-Lin
 741702      5.24331      Lin-Lin
 741769      4.99632      Lin-Lin
 741836      4.77887      Lin-Lin
 741903      4.58711      Lin-Lin
 741970      4.41759      Lin-Lin
 742038      4.26731      Lin-Lin
 742138      4.07235      Lin-Lin
 742239      3.9076       Lin-Lin
 742340      3.76732      Lin-Lin
 742441      3.64697      Lin-Lin
 742575      3.51141      Lin-Lin
 742710      3.39846      Lin-Lin
 742844      3.30328      Lin-Lin
 743046      3.18627      Lin-Lin
 743264      3.08527      Lin-Lin
 743480      3.00473      Lin-Lin
 743749      2.924        Lin-Lin
 744043      2.85371      Lin-Lin
 744379      2.78953      Lin-Lin
 744883      2.71539      Lin-Lin
 745388      2.65886      Lin-Lin
 746004      2.60512      Lin-Lin
 746900      2.5457       Lin-Lin
 748133      2.48526      Lin-Lin
 749813      2.42419      Lin-Lin
 752054      2.36252      Lin-Lin
 755415      2.29048      Lin-Lin
 762137      2.17357      Lin-Lin
 767319      2.08165      Lin-Lin
 769970      2.02323      Lin-Lin
 771754      1.97257      Lin-Lin
 772940      1.92814      Lin-Lin
 773681      1.89101      Lin-Lin
 774274      1.84979      Lin-Lin
 774570      1.82135      Lin-Lin
 774848      1.78563      Lin-Lin
 775042      1.75204      Lin-Lin
 775233      1.707        Lin-Lin
 775361      1.6662       Lin-Lin
 775457      1.62717      Lin-Lin
 775539      1.58618      Lin-Lin
 775613      1.5403       Lin-Lin
 775687      1.48328      Lin-Lin
 775748      1.42571      Lin-Lin
 775788      1.38013      Lin-Lin
 775828      1.3273       Lin-Lin
 775861      1.27729      Lin-Lin
 775900      1.20934      Lin-Lin
 775926      1.1575       Lin-Lin
 775952      1.09954      Lin-Lin
 775972      1.05076      Lin-Lin
 775992      0.997585     Lin-Lin
 776011      0.939675     Lin-Lin
 776031      0.876802     Lin-Lin
 776051      0.808955     Lin-Lin
 776076      0.717862     Lin-Lin
 776117      0.560207     Lin-Lin
 776130      0.514139     Lin-Lin
 776139      0.48299      Lin-Lin
 776146      0.464648     Lin-Lin
 776152      0.448862     Lin-Lin
 776158      0.436255     Lin-Lin
 776163      0.429091     Lin-Lin
 776169      0.424457     Lin-Lin
 776172      0.423371     Lin-Lin
 776176      0.424078     Lin-Lin
 776180      0.426748     Lin-Lin
 776183      0.431561     Lin-Lin
 776187      0.438703     Lin-Lin
 776190      0.448363     Lin-Lin
 776194      0.460512     Lin-Lin
 776197      0.47547      Lin-Lin
 776201      0.493444     Lin-Lin
 776204      0.514623     Lin-Lin
 776208      0.539198     Lin-Lin
 776212      0.568406     Lin-Lin
 776215      0.602262     Lin-Lin
 776219      0.640484     Lin-Lin
 776223      0.683274     Lin-Lin
 776226      0.730771     Lin-Lin
 776230      0.781751     Lin-Lin
 776233      0.834482     Lin-Lin
 776237      0.891543     Lin-Lin
 776240      0.952939     Lin-Lin
 776245      1.04159      Lin-Lin
 776250      1.14064      Lin-Lin
 776254      1.25052      Lin-Lin
 776259      1.36844      Lin-Lin
 776264      1.49386      Lin-Lin
 776269      1.62795      Lin-Lin
 776276      1.84337      Lin-Lin
 776286      2.14734      Lin-Lin
 776307      2.80697      Lin-Lin
 776316      3.09783      Lin-Lin
 776324      3.32159      Lin-Lin
 776332      3.52825      Lin-Lin
 776340      3.71464      Lin-Lin
 776348      3.87863      Lin-Lin
 776355      4.01901      Lin-Lin
 776364      4.15036      Lin-Lin
 776373      4.25162      Lin-Lin
 776382      4.32489      Lin-Lin
 776391      4.37303      Lin-Lin
 776404      4.40468      Lin-Lin
 776408      4.40719      Lin-Lin
 776420      4.39549      Lin-Lin
 776433      4.36162      Lin-Lin
 776458      4.25499      Lin-Lin
 776517      3.95796      Lin-Lin
 776548      3.82371      Lin-Lin
 776579      3.70386      Lin-Lin
 776611      3.60298      Lin-Lin
 776653      3.49275      Lin-Lin
 776701      3.39725      Lin-Lin
 776749      3.32591      Lin-Lin
 776803      3.26816      Lin-Lin
 776857      3.22959      Lin-Lin
 776914      3.20567      Lin-Lin
 776979      3.19661      Lin-Lin
 777044      3.20377      Lin-Lin
 777109      3.22571      Lin-Lin
 777174      3.2617       Lin-Lin
 777238      3.31159      Lin-Lin
 777303      3.37567      Lin-Lin
 777368      3.45463      Lin-Lin
 777433      3.54967      Lin-Lin
 777498      3.66214      Lin-Lin
 777570      3.81031      Lin-Lin
 777642      3.98479      Lin-Lin
 777714      4.18881      Lin-Lin
 777768      4.36358      Lin-Lin
 777822      4.55877      Lin-Lin
 777876      4.77591      Lin-Lin
 777930      5.01641      Lin-Lin
 777984      5.28133      Lin-Lin
 778038      5.57121      Lin-Lin
 778112      6.00703      Lin-Lin
 778187      6.49636      Lin-Lin
 778409      8.03583      Lin-Lin
 778475      8.44849      Lin-Lin
 778524      8.717        Lin-Lin
 778573      8.93903      Lin-Lin
 778622      9.1061       Lin-Lin
 778659      9.19198      Lin-Lin
 778701      9.24401      Lin-Lin
 778722      9.25248      Lin-Lin
 778771      9.22772      Lin-Lin
 778819      9.14367      Lin-Lin
 778852      9.05717      Lin-Lin
 778916      8.82334      Lin-Lin
 778981      8.5282       Lin-Lin
 779057      8.13258      Lin-Lin
 779246      7.07733      Lin-Lin
 779356      6.50219      Lin-Lin
 779428      6.15677      Lin-Lin
 779500      5.83912      Lin-Lin
 779572      5.54925      Lin-Lin
 779644      5.28601      Lin-Lin
 779716      5.04761      Lin-Lin
 779788      4.83197      Lin-Lin
 779860      4.63693      Lin-Lin
 779968      4.37844      Lin-Lin
 780076      4.1551       Lin-Lin
 780184      3.96123      Lin-Lin
 780292      3.79205      Lin-Lin
 780400      3.64354      Lin-Lin
 780508      3.51239      Lin-Lin
 780652      3.35981      Lin-Lin
 780796      3.22796      Lin-Lin
 780940      3.1127       Lin-Lin
 781156      2.96393      Lin-Lin
 781379      2.83277      Lin-Lin
 781617      2.71052      Lin-Lin
 782032      2.52018      Lin-Lin
 782431      2.33776      Lin-Lin
 782620      2.23963      Lin-Lin
 782746      2.16502      Lin-Lin
 782872      2.07886      Lin-Lin
 782963      2.00633      Lin-Lin
 783047      1.9288       Lin-Lin
 783130      1.83741      Lin-Lin
 783197      1.75098      Lin-Lin
 783256      1.66254      Lin-Lin
 783295      1.59534      Lin-Lin
 783340      1.50828      Lin-Lin
 783378      1.4248       Lin-Lin
 783416      1.33089      Lin-Lin
 783441      1.26183      Lin-Lin
 783466      1.18726      Lin-Lin
 783492      1.10713      Lin-Lin
 783517      1.02181      Lin-Lin
 783580      0.797986     Lin-Lin
 783593      0.755903     Lin-Lin
 783605      0.717247     Lin-Lin
 783615      0.69159      Lin-Lin
 783624      0.671152     Lin-Lin
 783632      0.655542     Lin-Lin
 783641      0.644943     Lin-Lin
 783648      0.640741     Lin-Lin
 783651      0.640411     Lin-Lin
 783655      0.641519     Lin-Lin
 783661      0.646258     Lin-Lin
 783666      0.654221     Lin-Lin
 783671      0.664769     Lin-Lin
 783675      0.678753     Lin-Lin
 783680      0.696455     Lin-Lin
 783685      0.718157     Lin-Lin
 783690      0.744155     Lin-Lin
 783694      0.774722     Lin-Lin
 783699      0.810147     Lin-Lin
 783703      0.84356      Lin-Lin
 783708      0.888553     Lin-Lin
 783712      0.939095     Lin-Lin
 783717      0.99538      Lin-Lin
 783722      1.05757      Lin-Lin
 783727      1.12577      Lin-Lin
 783731      1.20007      Lin-Lin
 783736      1.28047      Lin-Lin
 783742      1.39707      Lin-Lin
 783749      1.52416      Lin-Lin
 783756      1.67545      Lin-Lin
 783763      1.85307      Lin-Lin
 783771      2.04211      Lin-Lin
 783782      2.34222      Lin-Lin
 783813      3.19067      Lin-Lin
 783824      3.47655      Lin-Lin
 783834      3.71483      Lin-Lin
 783844      3.93022      Lin-Lin
 783854      4.11953      Lin-Lin
 783864      4.2809       Lin-Lin
 783874      4.40822      Lin-Lin
 783882      4.50127      Lin-Lin
 783894      4.59544      Lin-Lin
 783905      4.6586       Lin-Lin
 783916      4.69483      Lin-Lin
 783930      4.70882      Lin-Lin
 783943      4.69815      Lin-Lin
 783959      4.66147      Lin-Lin
 783981      4.58618      Lin-Lin
 784078      4.15531      Lin-Lin
 784129      3.9598       Lin-Lin
 784179      3.7957       Lin-Lin
 784231      3.65729      Lin-Lin
 784282      3.54023      Lin-Lin
 784352      3.4114       Lin-Lin
 784417      3.31252      Lin-Lin
 784483      3.23008      Lin-Lin
 784578      3.13216      Lin-Lin
 784672      3.05308      Lin-Lin
 784799      2.96839      Lin-Lin
 784925      2.90056      Lin-Lin
 785128      2.81574      Lin-Lin
 785267      2.76917      Lin-Lin
 785539      2.69656      Lin-Lin
 785823      2.63818      Lin-Lin
 786202      2.57805      Lin-Lin
 786708      2.51754      Lin-Lin
 787340      2.46109      Lin-Lin
 788226      2.40292      Lin-Lin
 789364      2.34871      Lin-Lin
 790881      2.29645      Lin-Lin
 792841      2.24772      Lin-Lin
 795620      2.19788      Lin-Lin
 799412      2.14858      Lin-Lin
 805190      2.09323      Lin-Lin
 811673      2.04661      Lin-Lin
 813787      2.03953      Lin-Lin
 814897      2.04466      Lin-Lin
 815676      2.06033      Lin-Lin
 816099      2.0789       Lin-Lin
 816380      2.09909      Lin-Lin
 816662      2.12993      Lin-Lin
 816874      2.16431      Lin-Lin
 817015      2.19541      Lin-Lin
 817154      2.23535      Lin-Lin
 817291      2.28726      Lin-Lin
 817395      2.33783      Lin-Lin
 817499      2.40251      Lin-Lin
 817568      2.4555       Lin-Lin
 817638      2.51876      Lin-Lin
 817722      2.61383      Lin-Lin
 817779      2.69116      Lin-Lin
 817835      2.78267      Lin-Lin
 817891      2.8918       Lin-Lin
 817934      2.98785      Lin-Lin
 817976      3.09868      Lin-Lin
 818018      3.22724      Lin-Lin
 818060      3.37715      Lin-Lin
 818103      3.55295      Lin-Lin
 818131      3.68725      Lin-Lin
 818159      3.83749      Lin-Lin
 818187      4.00597      Lin-Lin
 818215      4.19531      Lin-Lin
 818244      4.40851      Lin-Lin
 818272      4.64895      Lin-Lin
 818300      4.9204       Lin-Lin
 818325      5.1946       Lin-Lin
 818348      5.46476      Lin-Lin
 818370      5.76208      Lin-Lin
 818393      6.08866      Lin-Lin
 818416      6.44628      Lin-Lin
 818438      6.83624      Lin-Lin
 818461      7.25892      Lin-Lin
 818483      7.71344      Lin-Lin
 818518      8.46363      Lin-Lin
 818599      10.3306      Lin-Lin
 818622      10.8208      Lin-Lin
 818646      11.2531      Lin-Lin
 818663      11.5252      Lin-Lin
 818681      11.7422      Lin-Lin
 818698      11.8981      Lin-Lin
 818716      11.9845      Lin-Lin
 818728      12.0018      Lin-Lin
 818746      11.9631      Lin-Lin
 818765      11.8456      Lin-Lin
 818784      11.6553      Lin-Lin
 818802      11.4012      Lin-Lin
 818827      10.9817      Lin-Lin
 818850      10.5287      Lin-Lin
 818897      9.53376      Lin-Lin
 818943      8.53164      Lin-Lin
 818978      7.82967      Lin-Lin
 819002      7.39651      Lin-Lin
 819026      6.97642      Lin-Lin
 819051      6.57432      Lin-Lin
 819077      6.20826      Lin-Lin
 819102      5.87636      Lin-Lin
 819127      5.57613      Lin-Lin
 819153      5.30492      Lin-Lin
 819178      5.06         Lin-Lin
 819203      4.83875      Lin-Lin
 819230      4.62818      Lin-Lin
 819258      4.42917      Lin-Lin
 819287      4.25068      Lin-Lin
 819329      4.01614      Lin-Lin
 819371      3.81526      Lin-Lin
 819413      3.6423       Lin-Lin
 819456      3.49257      Lin-Lin
 819498      3.36226      Lin-Lin
 819554      3.21344      Lin-Lin
 819611      3.08784      Lin-Lin
 819667      2.98097      Lin-Lin
 819732      2.87671      Lin-Lin
 819797      2.78855      Lin-Lin
 819862      2.71341      Lin-Lin
 819959      2.61977      Lin-Lin
 820056      2.54371      Lin-Lin
 820153      2.48127      Lin-Lin
 820256      2.42661      Lin-Lin
 820397      2.36587      Lin-Lin
 820538      2.31746      Lin-Lin
 820750      2.26124      Lin-Lin
 820961      2.2187       Lin-Lin
 821172      2.18556      Lin-Lin
 821482      2.1485       Lin-Lin
 821990      2.10629      Lin-Lin
 822596      2.07262      Lin-Lin
 823512      2.03894      Lin-Lin
 825062      2.00168      Lin-Lin
 828586      1.93288      Lin-Lin
 829857      1.89745      Lin-Lin
 830706      1.86202      Lin-Lin
 831271      1.82721      Lin-Lin
 831695      1.78982      Lin-Lin
 832038      1.74702      Lin-Lin
 832260      1.70919      Lin-Lin
 832464      1.66358      Lin-Lin
 832588      1.62818      Lin-Lin
 832701      1.5889       Lin-Lin
 832814      1.54046      Lin-Lin
 832899      1.49601      Lin-Lin
 832984      1.44216      Lin-Lin
 833059      1.38391      Lin-Lin
 833109      1.33799      Lin-Lin
 833159      1.28491      Lin-Lin
 833201      1.23466      Lin-Lin
 833233      1.19026      Lin-Lin
 833265      1.14072      Lin-Lin
 833298      1.08521      Lin-Lin
 833325      1.03261      Lin-Lin
 833348      0.985074     Lin-Lin
 833370      0.933262     Lin-Lin
 833393      0.876756     Lin-Lin
 833416      0.815174     Lin-Lin
 833438      0.748234     Lin-Lin
 833461      0.675891     Lin-Lin
 833484      0.598578     Lin-Lin
 833532      0.424044     Lin-Lin
 833546      0.377746     Lin-Lin
 833554      0.35258      Lin-Lin
 833560      0.332588     Lin-Lin
 833567      0.314486     Lin-Lin
 833574      0.298737     Lin-Lin
 833578      0.289811     Lin-Lin
 833583      0.282345     Lin-Lin
 833587      0.27724      Lin-Lin
 833592      0.272761     Lin-Lin
 833595      0.271089     Lin-Lin
 833598      0.270567     Lin-Lin
 833602      0.271284     Lin-Lin
 833605      0.273332     Lin-Lin
 833608      0.276807     Lin-Lin
 833611      0.281803     Lin-Lin
 833615      0.288751     Lin-Lin
 833618      0.295975     Lin-Lin
 833620      0.304571     Lin-Lin
 833623      0.314613     Lin-Lin
 833626      0.326163     Lin-Lin
 833629      0.339294     Lin-Lin
 833632      0.354066     Lin-Lin
 833634      0.370547     Lin-Lin
 833637      0.388801     Lin-Lin
 833641      0.413146     Lin-Lin
 833644      0.440219     Lin-Lin
 833647      0.470136     Lin-Lin
 833651      0.502974     Lin-Lin
 833654      0.538809     Lin-Lin
 833658      0.576012     Lin-Lin
 833660      0.601815     Lin-Lin
 833664      0.657086     Lin-Lin
 833668      0.717309     Lin-Lin
 833672      0.782463     Lin-Lin
 833677      0.852539     Lin-Lin
 833681      0.927435     Lin-Lin
 833685      1.00702      Lin-Lin
 833689      1.09109      Lin-Lin
 833694      1.19758      Lin-Lin
 833700      1.30968      Lin-Lin
 833707      1.48697      Lin-Lin
 833716      1.71526      Lin-Lin
 833742      2.37438      Lin-Lin
 833754      2.64774      Lin-Lin
 833762      2.83899      Lin-Lin
 833771      3.01485      Lin-Lin
 833779      3.17301      Lin-Lin
 833789      3.3331       Lin-Lin
 833796      3.43077      Lin-Lin
 833807      3.55139      Lin-Lin
 833817      3.64232      Lin-Lin
 833828      3.70615      Lin-Lin
 833839      3.74617      Lin-Lin
 833850      3.76669      Lin-Lin
 833856      3.7697       Lin-Lin
 833872      3.7559       Lin-Lin
 833884      3.73221      Lin-Lin
 833906      3.66324      Lin-Lin
 833997      3.32242      Lin-Lin
 834042      3.17558      Lin-Lin
 834087      3.05205      Lin-Lin
 834136      2.94166      Lin-Lin
 834188      2.84428      Lin-Lin
 834235      2.77006      Lin-Lin
